597.633	224.200
597.870	223.600
598.107	224.400
598.344	223.800
598.581	225.600
598.818	225.600
599.055	224.000
599.292	223.800
599.529	223.000
599.766	223.600
600.003	222.400
600.240	222.400
600.477	224.200
600.714	223.000
600.951	222.000
601.188	222.200
601.425	222.600
601.662	224.600
601.899	224.600
602.136	222.200
602.373	221.400
602.610	222.600
602.847	222.400
603.084	222.000
603.321	221.200
603.558	222.800
603.795	223.400
604.032	223.600
604.269	222.000
604.506	221.600
604.743	222.400
604.980	222.000
605.217	222.000
605.454	222.200
605.691	222.800
605.928	220.400
606.165	222.000
606.402	221.400
606.639	220.200
606.876	220.400
607.113	222.600
607.350	220.200
607.587	220.800
607.824	221.800
608.061	221.000
608.298	220.000
608.535	220.400
608.772	220.000
609.009	220.800
609.246	219.800
609.483	223.000
609.720	220.800
609.957	220.600
610.194	220.400
610.431	220.600
610.668	220.800
610.905	220.800
611.142	220.800
611.379	220.400
611.616	220.800
611.853	222.000
612.090	221.600
612.327	223.200
612.564	223.200
612.801	227.400
613.038	226.400
613.275	227.000
613.512	227.000
613.749	230.000
613.986	231.200
614.223	231.000
614.460	230.400
614.697	231.800
614.934	232.200
615.171	231.600
615.408	234.000
615.645	233.600
615.882	232.600
616.119	231.800
616.356	233.200
616.593	233.400
616.830	236.200
617.067	233.400
617.304	233.400
617.541	231.600
617.778	232.400
618.015	230.600
618.252	230.000
618.489	231.400
618.726	229.800
618.963	228.200
619.200	228.600
619.437	228.600
619.674	225.200
619.911	224.400
620.148	225.200
620.385	225.000
620.622	225.600
620.859	223.000
621.096	222.600
621.333	222.000
621.570	222.200
621.807	222.800
622.044	222.200
622.281	223.000
622.518	221.200
622.755	221.600
622.992	222.600
623.229	222.400
623.466	223.400
623.703	222.000
623.940	223.000
624.177	223.800
624.414	224.200
624.651	221.200
624.888	222.400
625.125	222.600
625.362	221.600
625.599	220.800
625.836	222.800
626.073	222.000
626.310	221.800
626.547	220.800
626.784	221.400
627.021	221.000
627.258	218.800
627.495	220.400
627.732	221.800
627.969	221.200
628.206	221.200
628.443	220.800
628.680	220.200
628.917	220.600
629.154	221.400
629.391	220.800
629.628	220.000
629.865	220.400
630.102	222.000
630.339	221.000
630.576	220.800
630.813	221.400
631.050	219.800
631.287	219.400
631.524	220.000
631.761	220.600
631.998	220.600
632.235	220.200
632.472	220.400
632.709	219.800
632.946	221.000
633.183	220.600
633.420	220.400
633.657	219.000
633.894	219.600
634.131	221.200
634.368	220.800
634.605	220.000
634.842	219.600
635.079	219.600
635.316	219.200
635.553	220.400
635.790	218.200
636.027	219.200
636.264	218.200
636.501	218.800
636.738	218.800
636.975	219.400
637.212	219.800
637.449	220.000
637.686	218.400
637.923	218.000
638.160	217.600
638.397	217.400
638.634	217.000
638.871	215.600
639.108	216.400
639.345	216.000
639.582	216.000
639.819	217.000
640.056	217.000
640.293	216.200
640.530	216.600
640.767	216.600
641.004	216.200
641.241	217.200
641.478	216.600
641.715	217.800
641.952	215.600
642.189	216.400
642.426	214.200
642.663	215.200
642.900	216.400
643.137	215.000
643.374	215.600
643.611	214.600
643.848	217.400
644.085	215.800
644.322	216.600
644.559	215.000
644.796	217.000
645.033	215.400
645.270	216.200
645.507	214.400
645.744	215.200
645.981	216.000
646.218	216.000
646.455	216.000
646.692	216.200
646.929	215.400
647.166	216.000
647.403	217.400
647.640	216.600
647.877	214.800
648.114	215.600
648.351	218.000
648.588	215.600
648.825	217.200
649.062	214.600
649.299	216.800
649.536	216.400
649.773	215.400
650.010	217.400
650.247	216.400
650.484	214.400
650.721	217.000
650.958	216.000
651.195	217.800
651.432	216.400
651.669	215.800
651.906	214.800
652.143	216.400
652.380	214.400
652.617	215.600
652.854	217.000
653.091	217.600
653.328	216.400
653.565	217.400
653.802	215.200
654.039	215.800
654.276	218.000
654.513	216.400
654.750	215.400
654.987	215.600
655.224	215.600
655.461	215.800
655.698	217.200
655.935	215.400
656.172	215.800
656.409	220.600
656.646	217.600
656.883	215.800
657.120	215.800
657.357	218.800
657.594	218.800
657.831	214.400
658.068	216.000
658.305	216.600
658.542	219.400
658.779	215.600
659.016	216.200
659.253	216.200
659.490	215.400
659.727	216.800
659.964	215.600
660.201	217.000
660.438	215.400
660.675	216.000
660.912	214.200
661.149	216.200
661.386	216.600
661.623	215.800
661.860	216.200
662.097	216.000
662.334	214.000
662.571	215.400
662.808	214.800
663.045	214.000
663.282	217.600
663.519	215.400
663.756	213.600
663.993	216.000
664.230	214.800
664.467	214.600
664.704	217.000
664.941	216.000
665.178	216.600
665.415	214.400
665.652	214.400
665.889	214.800
666.126	218.200
666.363	215.600
666.600	213.800
666.837	214.400
667.074	214.400
667.311	213.800
667.548	212.400
667.785	214.200
668.022	214.400
668.259	215.400
668.496	216.200
668.733	215.600
668.970	214.600
669.207	213.600
669.444	214.400
669.681	214.000
669.918	215.400
670.155	212.800
670.392	212.200
670.629	213.200
670.866	214.600
671.103	212.200
671.340	213.000
671.577	214.000
671.814	214.400
672.051	212.000
672.288	213.200
672.525	213.600
672.762	214.200
672.999	213.200
673.236	213.000
673.473	212.200
673.710	211.400
673.947	211.800
674.184	211.000
674.421	212.200
674.658	213.800
674.895	212.400
675.132	214.200
675.369	213.400
675.606	213.200
675.843	211.600
676.080	212.400
676.317	213.200
676.554	212.600
676.791	212.400
677.028	212.800
677.265	211.600
677.502	211.800
677.739	213.800
